Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
HTAO11a_836114d0	Tao	I can still remember her sitting next to me on a perpetually cold chair and telling me that I had to go to the Scholomance, all mages do.	game/script.rpy	8801	Tao "[what]"
HTAO11a_b1ee28a9	Tao	I was happy to. School was something I was good at, school was something I could adapt to.	game/script.rpy	8802	Tao "[what]"
HTAO11a_3cacbf81	Tao	Obviously, getting there was horrid, and being there for seven years was also horrid, but at least I wasn't living in a house of people who I knew would be disappointed in me.	game/script.rpy	8803	Tao "[what]"
HTAO11a_b72958b9	Tao	However, that's also where I changed.	game/script.rpy	8804	Tao "[what]"
HTAO11a_5fde3bc8	Tao	I had this idea in my mind that if I immerged from the depths of that school without being as prestigious and as successful as my father, I would've been a failure.	game/script.rpy	8805	Tao "[what]"
HTAO11a_f862977c	Tao	I still feel that pressure. Perhaps it's because we're almost at graduation, but I still have this gut feeling that the moment I see my father something is going to happen.	game/script.rpy	8806	Tao "[what]"
HTAO11a_882e3fa0	Tao	I want nothing more than to make him proud, but I don't know if I'm even a person, forget mage, he'd be proud of.	game/script.rpy	8807	Tao "[what]"
HTAO11a_8954001b	Tao	I'm immerging from the Scholomance with no friends, potentially no top grades, and enough mental breakdowns to put an asylum to shame.	game/script.rpy	8808	Tao "[what]"
HTAO11a_2e0a5209	Tao	Oh.	game/script.rpy	8811	Tao "[what]"
HTAO11a_f440cb83	Narrator	Tao looks at you, and for a brief moment, smiles a wide, grateful smile.	game/script.rpy	8812	Narrator "[what]"
HTAO11a_43c44cc6	Tao	That means the world to me, really. Thank you.	game/script.rpy	8813	Tao "[what]"
HTAO11a_1fbca9c7	Tao	What will be, will be.	game/script.rpy	8816	Tao "[what]"
HTAO11a_845c21e5	Tao	It's a new start. A fresh start. I'm just glad I learned something from those seven years.	game/script.rpy	8817	Tao "[what]"
HTAO11a_84da79d7	Tao	...	game/script.rpy	8818	Tao "[what]"
HTAO11a_37db9e67	Tao	Ah, that got a bit dark, didn't it? I'm sure you have your own pressures, but those are mine.	game/script.rpy	8819	Tao "[what]"
HTAO11a_1468e58b	Tao	After we're out of this place, perhaps we'll have a few moments of solace to make all this seem inconsequential.	game/script.rpy	8820	Tao "[what]"
HTAO11a_5f9b62bf	Tao	Nevertheless, don't let me keep you. I'm certain you have some last minute revision or planning you want to do.	game/script.rpy	8822	Tao "[what]"
HTAO11b_85ecf025	Tao	What's there to know? My father works as something akin to a diplomat for Mages.	game/script.rpy	8830	Tao "[what]"
HTAO11b_6882f383	Tao	He's above Eileen and Alice in authority, and known well enough among mages.	game/script.rpy	8831	Tao "[what]"
HTAO11b_b4b59304	Tao	We get along, I suppose.	game/script.rpy	8832	Tao "[what]"
HTAO09_e6e1794b	Tao	My father told me he grew up scared of Eileen, she's sort of legendary among mages. I didn't expect her to be as... mean, as she is.	game/script.rpy	8839	Tao "[what]"
HTAO09_30133df9	Tao	There is really nothing that pleases her.	game/script.rpy	8840	Tao "[what]"
HTAO10_255d42cb	Tao	I suppose other than the proctors, I'm the most knowledgeable about that sort of thing... My father does work in that sector.	game/script.rpy	8846	Tao "[what]"
HTAO10_9a8e836b	Tao	From what I understand, the Mage Council dictates the jurisdiction and justification of mages.	game/script.rpy	8848	Tao "[what]"
HTAO10_21eca160	Tao	All mages must be registered, all mages must act within specific parameters.	game/script.rpy	8849	Tao "[what]"
HTAO10_90878339	Tao	Mages like Eileen and Alice have guiding roles, my father is in a more political position.	game/script.rpy	8850	Tao "[what]"
HTAO10_6fa3680b	Tao	We're not exactly allowed to be normal people... I suppose if they did we'd be hunted down.	game/script.rpy	8851	Tao "[what]"
HTAO10_c94ed4d6	Tao	Despite us being more powerful than a regular person, we don't exactly have numbers on our side and having supernatural abilities doesn't always mean we're accepted.	game/script.rpy	8852	Tao "[what]"
HTAO10_dbfd9084	Tao	I suppose having a body of mages watching over us is better than a regular government.	game/script.rpy	8853	Tao "[what]"
HTAO10_8b775dcd	Tao	I'd imagine a government that feared us would use us as cannon fodder in some random war. Not particularly fun...	game/script.rpy	8854	Tao "[what]"
HTAO10_58321967	Tao	I've heard that's what happens in Dawn. You know, the capital of Cerulia. They execute mages over there.	game/script.rpy	8855	Tao "[what]"
HTAO10_0eedfdf7	Tao	It's not exactly pleasant to think about.	game/script.rpy	8858	Tao "[what]"
HTAO07a_bb7eb30b	Tao	What do I think of you? Hmmn. You're... good. You stuck your neck out to help me when I needed it.	game/script.rpy	8862	Tao "[what]"
HTAO07a_6121f16f	Tao	It would've been nice to be friends for longer, but I've come to understand that I never really treated my friends properly.	game/script.rpy	8863	Tao "[what]"
HTAO07a_97c2c121	Tao	Perhaps we can make a change to that going forward. We'll stay in touch after the exams, surely.	game/script.rpy	8864	Tao "[what]"
HTAO07b_e71b5f01	Tao	Why are you wasting my time? Can't you see that I'm busy, some people here are actually trying to pass their exams.	game/script.rpy	8867	Tao "[what]"
HTAO07b_a0f24563	Tao	I barely know you, you barely know me, why do you want me to give you some half-baked assessment?	game/script.rpy	8868	Tao "[what]"
HTAO07b_30810c84	Tao	Actually. Here is your assessment...	game/script.rpy	8869	Tao "[what]"
HTAO07b_84e4d903	Tao	You annoy me. F for Fail.	game/script.rpy	8870	Tao "[what]"
HTAO15a_2d2f0be9	Tao	Ah. Xander... yes. Honestly, I have a lot of regrets when it comes to my friendship with him.	game/script.rpy	8875	Tao "[what]"
HTAO15a_40416eb7	Tao	I wouldn't say I was a very good friend, lets leave it at that. Perhaps I won't repeat the same mistake.	game/script.rpy	8876	Tao "[what]"
HTAO15a_802fec46	Tao	If you want to hear about how bad I was, I imagine he'll tell you.	game/script.rpy	8877	Tao "[what]"
HTAO15b_de70c5d7	Tao	Hmm. It's not a surprise you know that Xander and I were once friends. We were in the Scholomance for seven years, at some point you have to chat...	game/script.rpy	8883	Tao "[what]"
HTAO15b_7100042a	Tao	All my brief friendship with Xander taught me was that students shouldn't be friends. We're competitors, through and through.	game/script.rpy	8891	Tao "[what]"
HTAO15b_fcb37c85	Tao	The more time I spend wasted on other students the less time I study for myself. Why help the competition get ahead?	game/script.rpy	8892	Tao "[what]"
HTAO15b_8f159b39	Tao	I don't want to be stuck in some backwater village as the town mage...	game/script.rpy	8893	Tao "[what]"
HTAO15b_88fc44be	Tao	That includes you.	game/script.rpy	8894	Tao "[what]"
rexhub_main_0f81f3ec	Rex	What's up?	game/script.rpy	8929	Rex "[what]"
rexhub_main_ac5e5fd2	Rex	Later.	game/script.rpy	9042	Rex "[what]"
rexhub_main_5e95df85	Rex	...	game/script.rpy	9045	Rex "[what]"
rexhub_main_8d0ec500	Rex	Hmm.	game/script.rpy	9048	Rex "[what]"
rexhub_main_ba75f702	Rex	Bye.	game/script.rpy	9051	Rex "[what]"
HREX02a_37d64bdc	Rex	All family is, is trouble and baggage. Do yourself a favour and don't pry.	game/script.rpy	9072	Rex "[what]"
HREX02b_c6a771ff	Rex	My family, heh? Let's see… dad didn't do shit for me. My ma shipped me off to Scholomance as soon as she could.	game/script.rpy	9079	Rex "[what]"
HREX02b_9b483d43	Rex	She was a clockmaker. Pendulum clocks. Ran the shop herself and never really had time for me, so I was on my own a lot. Sometimes I wish she had taught me clockmaking.	game/script.rpy	9082	Rex "[what]"
HREX02b_0bbc3ec9	Rex	She probably wanted to. But when I was old enough to learn, my magic manifested. Ma never looked at me the same after that.	game/script.rpy	9085	Rex "[what]"
HREX02b_8f17243e	Rex	She was scared of me, of what I'd do. Next thing I knew… Scholomance. I swear everything's just been a blur since. Anyway, let's move on.	game/script.rpy	9086	Rex "[what]"
HREX02b_f96af759	Rex	Not much to say. He fancied himself some sort of scholar, but whatever talent he had, he drank away. Taught me to fight by smacking me around.	game/script.rpy	9092	Rex "[what]"
HREX02b_be3863b6	Rex	That's the only thing he taught me.	game/script.rpy	9093	Rex "[what]"
HREX02b_2700cb9d	Rex	What does he think of your magic?	game/script.rpy	9094	Rex "[what]"
HREX02b_70a8d6ba	Rex	I don't know and don't care.	game/script.rpy	9095	Rex "[what]"
HREX01_1b8b4c29	Rex	Course I can.	game/script.rpy	9101	Rex "[what]"
HREX01_3cf2e584	Rex	You thought I wouldn't share tips? I'm not like Melody or Tao, who will do anything for top marks.	game/script.rpy	9108	Rex "[what]"
HREX01_3b2aeaaa	Rex	They're nothing but a couple of drudges for the school, and they don't even know it. Pathetic.	game/script.rpy	9109	Rex "[what]"
HREX01_952ceb0d	Rex	What do you wanna know?	game/script.rpy	9110	Rex "[what]"
HREX01_c03f6d7d	Rex	Most of it's just the materials. You can't build one of those big city towers with stone alone, you've gotta use reinforced metal...	game/script.rpy	9113	Rex "[what]"
HREX01_905b5bb2	Rex	You've gotta figure out how to make your materials better.	game/script.rpy	9114	Rex "[what]"
HREX01_47db70ce	Rex	Other than that, just make something not shitty.	game/script.rpy	9115	Rex "[what]"
HREX01_5affeeee	Rex	It's not that complicated.	game/script.rpy	9117	Rex "[what]"
HREX01_c5e87093	Rex	Anyway... since I did you a favor. You owe me. All good?	game/script.rpy	9118	Rex "[what]"
HREX01_f0cc5668	Rex	Good.	game/script.rpy	9121	Rex "[what]"
HREX03_9285664e	Rex	My manifestation? Every mage seems to have some sob story around their manifestation. I'm not that kind of guy.	game/script.rpy	9126	Rex "[what]"
HREX03_6913c0f3	Rex	Let's just say, when it happened, it was pointed at the right people. I have no regrets.	game/script.rpy	9133	Rex "[what]"
HREX03_0f5967d6	Rex	That's all you're getting.	game/script.rpy	9134	Rex "[what]"
HREX03_342ca4d9	Rex	My ma was always busy running the clock shop, so I took care of myself most of the time. I did whatever I wanted.	game/script.rpy	9138	Rex "[what]"
HREX03_848c3a8c	Rex	I know it sounds like every kid's dream. But the truth is, when people see you're a little kid, alone, they see a target.	game/script.rpy	9139	Rex "[what]"
HREX03_aee21915	Rex	The boys that ran the street chased me for money from time to time. When they realized I had none, they chased me for fun.	game/script.rpy	9140	Rex "[what]"
HREX03_78d6f4b5	Rex	That one time, I ran into the shop and they followed me in. They threw things around. Demanded cash from ma.	game/script.rpy	9141	Rex "[what]"
HREX03_753080a3	Rex	Every bone in my body was screaming at them to stop. From head to toe, my body felt hot, prickly. My fingers became flames, the flames ripped up my arms.	game/script.rpy	9142	Rex "[what]"
HREX03_0898ea57	Rex	I smelt my hair burning. A firestorm swallowed me up. It was still me at the centre.	game/script.rpy	9143	Rex "[what]"
HREX03_35e30019	Rex	I could still think, still feel. That's why I wasn't scared. My gut told me not to fight it.	game/script.rpy	9144	Rex "[what]"
HREX03_a5ff1c4c	Rex	I don't remember much after that. Ma told me they ran out of the shop, begging the neighbours for water to put out their clothes.	game/script.rpy	9145	Rex "[what]"
HREX03_a37c8d02	Rex	I won't pretend I'm sorry.	game/script.rpy	9146	Rex "[what]"
HREX03_899aab51	Rex	They deserved it.	game/script.rpy	9147	Rex "[what]"
HREX03_94cff0a5	Rex	Damn right. Knew you'd get it.	game/script.rpy	9150	Rex "[what]"
HREX03_21fc8bc8	Rex	Sometimes violence is the answer.	game/script.rpy	9151	Rex "[what]"
HREX03_20be025e	Rex	If my magic wasn't twinged with some demon bullshit, Eileen wouldn't have an issue.	game/script.rpy	9152	Rex "[what]"
HREX03_5c30bfbd	Rex	She uses violence all the time to get what she wants.	game/script.rpy	9153	Rex "[what]"
HREX03_ac713dd8	Rex	Hypocrite.	game/script.rpy	9154	Rex "[what]"
HREX03_940ef7fe	Rex	Yeah. I did.	game/script.rpy	9159	Rex "[what]"
HREX03_c3ff5ee4	Rex	And I'd do it again.	game/script.rpy	9160	Rex "[what]"
HREX12_fbf25792	Rex	I don't need friends, unless youre willing to help me with my plan. Actions over words, as they say. Friends take risks for each other, right?	game/script.rpy	9165	Rex "[what]"
HREX12_c60e65f6	Rex	If you have to ask, you ain't someone I'd be friends with.	game/script.rpy	9168	Rex "[what]"
HREX12_a8f02ab7	Rex	Piss off.	game/script.rpy	9169	Rex "[what]"
HREX12_88cb4264		I knew you weren't like the others. We'll be thick as thieves, you and me.	game/script.rpy	9174	"[what]"
HREX12_385e5387		Thought so. Don't bother me, then. And don't you dare go running to Eileen and Alice.	game/script.rpy	9180	"[what]"
HREX14_de981698	Rex	Statues are a symbol of the Mage Council. They're too high and mighty for something as corrupt as your average mage.	game/script.rpy	9185	Rex "[what]"
HREX14_00b6d1c0	Rex	You know who gets a statue? Hypocrites, liars, and authoritarians. Mages who'll do anything to get to the top.	game/script.rpy	9186	Rex "[what]"
HREX14_a333b1f9	Rex	You'll probably see Melody's statue one day, ha!	game/script.rpy	9187	Rex "[what]"
HREX05_67a48189	Rex	Melody is evil. I know you won't believe me, no one believes that that uptight nerd could be anything but a model mage, but I've seen it.	game/script.rpy	9193	Rex "[what]"
HREX05_10494f2b	Rex	She puts her ambition first.	game/script.rpy	9194	Rex "[what]"
HREX05_c5c7d622	Rex	You all think I'm untrustworthy, well, the face of evil is right over there.	game/script.rpy	9195	Rex "[what]"
HREX06_8f8126e1	Rex	You might feel sorry for Tao, but don't turn your back on them. They're dangerous…obsessed about grades and will throw you under the carriage for a high mark.	game/script.rpy	9201	Rex "[what]"
HREX06_7c960d90	Rex	Mark my words, they'll brown nose all the right people and the doors will open for them. People like that aren't worth my time.	game/script.rpy	9202	Rex "[what]"
HREX08_b3ea3be9	Rex	Honestly, I'm surprised Aria's made it this far. The look in her eyes sometimes. A deer in a forest of wolves.	game/script.rpy	9208	Rex "[what]"
HREX08_ef68d802	Rex	It's kind of her fault. She's such a pushover. I think she hopes they'll come around to her.	game/script.rpy	9209	Rex "[what]"
